,X1,X2,y
7657,-3.35,2.09,0
7658,-14.4,-8.8,0
7659,-2.52,-1.32,1
7660,-3.81,2.34,0
7661,-1.21,1.99,1
7662,2.35,7.7,0
7663,0.54,-4.09,0
7664,-0.31,5.85,1
7665,-1.18,2.6,1
7666,-3.73,2.61,0
7667,-6.59,1.86,1
7668,2.44,-4.71,0
7669,1.57,7.27,0
7670,-6.33,3.24,1
7671,-11.15,2.63,0
7672,-3.23,2.01,0
7673,-3.51,-13.82,0
7674,-20.72,-6.63,1
7675,4.73,-6.4,1
7676,-7.52,9.62,0
7677,-3.68,3.05,0
7678,-3.38,2.37,0
7679,3.24,14.3,1
7680,-19.46,12.67,1
7681,-1.4,10.25,0
7682,-8.98,8.51,0
7683,-3.21,2.36,0
7684,-17.41,-4.14,0
7685,2.58,-3.59,0
7686,-3.18,2.75,0
7687,-15.63,-3.93,0
7688,-1.92,2.33,0
7689,-4.18,-3.62,0
7690,7.65,-4.14,1
7691,-3.72,2.42,0
7692,2.43,-16.63,1
7693,-6.96,-4.56,0
7694,8.86,-13.35,1
7695,-3.13,2.6,0
7696,-3.54,3.15,0
7697,9.33,5.86,1
7698,-3.11,1.79,0
7699,-11.32,1.87,0
7700,-2.15,18.09,0
7701,-3.24,2.16,0
7702,-9.23,-2.73,0
7703,-4.74,6.1,1
7704,-3.45,2.27,0
7705,-2.7,15.48,1
7706,-9.4,-7.18,1
7707,-4.26,-8.51,1
7708,10.44,4.01,1
7709,-5.33,3.56,1
7710,-2.8,1.55,0
7711,-7.04,0.88,1
7712,8.56,-2.39,1
7713,-1.57,2.12,0
7714,-6.83,0.3,1
7715,2.42,12.43,1
7716,-6.14,3.14,1
7717,-9.64,-8.85,1
7718,-2.69,3.37,0
7719,4.88,-0.19,0
7720,3.1,1.93,0
7721,-1.74,1.55,0
7722,-5.03,1.8,0
7723,-10.99,4.1,0
7724,7.36,-4.98,1
7725,-2.44,7.27,1
7726,1.63,-3.64,0
7727,-2.83,2.07,0
7728,2.25,-4.04,0
7729,-2.83,2.14,0
7730,8.52,-0.9,1
7731,-4.19,-0.66,1
7732,5.86,-5.89,1
7733,-3.13,2.23,0
7734,-15.07,-4.13,1
7735,12.43,7.97,0
7736,-3.24,2.64,0
7737,-0.53,-5.27,0
7738,-3.05,2.01,0
7739,2.38,-11.94,0
7740,-3.41,2.56,0
7741,-18.51,16.26,1
7742,-5.1,6.54,1
7743,-8.71,4.94,1
7744,2.04,-1.19,0
7745,-3.21,4.96,1
7746,-0.77,-2.82,0
7747,-7.55,2.65,1
7748,-7.6,7.22,0
7749,-5.12,5.4,1
7750,-2.66,1.3,0
7751,-5.5,5.83,1
7752,7.97,8.19,1
7753,-9.96,-11.42,0
7754,-9.74,12.51,1
7755,-12.83,10.08,1
7756,-6.13,-5.4,0
7757,-3.56,1.77,0
7758,-5.65,4.06,1
7759,2.99,8.01,0
7760,-2.18,-7.0,0
7761,0.3,4.11,1
7762,7.55,3.3,1
7763,1.24,-0.42,1
7764,5.97,11.33,1
7765,-17.8,4.13,0
7766,0.73,-5.44,0
7767,-18.59,1.63,0
7768,-10.61,0.45,0
7769,-1.59,0.99,0
7770,-6.5,3.62,1
7771,-6.14,-7.07,0
7772,6.69,9.98,1
7773,0.93,9.16,0
7774,-8.95,16.67,0
7775,-0.36,-1.13,1
7776,2.5,20.75,1
7777,-2.7,0.85,0
7778,-6.11,3.12,1
7779,-15.17,6.53,1
7780,-2.88,3.66,0
7781,2.13,-4.57,0
7782,-17.8,10.28,0
7783,-5.22,9.62,0
7784,2.02,20.64,1
7785,-2.83,2.81,0
7786,-7.23,-2.56,1
7787,-9.24,4.79,0
7788,-19.5,3.35,0
7789,3.16,-11.92,0
7790,-3.73,5.53,1
7791,-5.02,8.57,0
7792,-14.83,12.43,0
7793,3.46,7.28,0
7794,4.95,0.74,0
7795,-3.48,1.67,0
7796,-3.55,14.0,1
7797,-3.28,1.23,0
7798,4.34,2.56,0
7799,-20.97,6.64,1
7800,-18.59,9.31,0
7801,-10.32,7.04,0
7802,-4.01,-3.62,0
7803,-13.59,4.91,1
7804,-13.72,-9.08,0
7805,5.27,-4.87,1
7806,-6.56,4.4,1
7807,-15.53,17.52,1
7808,-3.72,3.3,0
7809,-3.29,14.18,1
7810,-18.37,4.29,0
7811,2.63,-3.39,0
7812,-3.2,3.38,0
7813,-2.81,2.23,0
7814,-6.75,-4.75,0
7815,-0.52,6.26,1
7816,-3.44,-2.11,1
7817,3.18,-2.04,0
7818,-1.76,6.02,1
7819,-0.4,1.63,1
7820,-2.75,1.74,0
7821,-3.33,4.25,0
7822,-3.31,2.18,0
7823,-3.85,2.23,0
7824,-3.48,1.77,0
7825,-2.58,4.39,1
7826,-3.17,2.09,0
7827,-6.26,9.68,0
7828,14.65,-6.76,1
7829,-15.36,-10.73,0
7830,-9.85,2.15,0
7831,3.25,14.45,0
7832,-3.05,-8.07,1
7833,-3.59,1.98,0
7834,-8.25,14.77,1
7835,-20.83,11.88,1
7836,-5.05,-13.91,0
7837,-1.57,6.93,1
7838,-2.8,3.15,0
7839,-2.4,7.83,0
7840,-16.37,-5.96,0
7841,-10.0,0.52,0
7842,-4.1,4.9,1
7843,-1.17,-3.11,1
7844,7.4,-2.05,1
7845,-7.31,2.18,1
7846,-2.64,2.42,0
7847,-2.82,2.44,0
7848,-13.27,-1.66,1
7849,-15.46,3.09,1
7850,-4.42,2.52,0
7851,-4.6,-1.2,1
7852,0.92,-7.83,1
7853,-2.54,5.71,1
7854,-3.17,-4.87,0
7855,0.94,2.39,1
7856,-3.65,2.37,0
7857,-2.62,2.46,0
7858,-3.31,6.71,1
7859,-0.38,1.66,1
7860,-2.54,-1.4,1
7861,-3.19,3.83,0
7862,1.44,8.78,0
7863,-4.84,-2.72,1
7864,0.05,5.72,1
7865,-2.01,4.55,1
7866,2.48,-0.43,0
7867,-7.87,10.6,0
7868,-9.5,12.36,1
7869,-2.38,2.63,0
7870,-18.32,6.39,0
7871,1.31,-13.63,0
7872,3.54,14.66,0
7873,-0.04,1.79,1
7874,5.19,6.59,0
7875,-2.27,1.84,0
7876,-2.84,1.56,0
7877,7.13,20.92,1
7878,13.95,-8.51,1
7879,-3.22,2.14,0
7880,16.64,-3.53,1
7881,-12.47,-5.77,1
7882,-4.63,1.86,0
7883,4.19,-2.33,0
7884,10.68,-10.9,1
7885,-4.54,4.09,0
7886,-7.59,-7.71,1
7887,-6.8,2.92,1
7888,6.16,11.22,0
7889,-3.99,2.36,0
7890,-4.69,5.69,1
7891,-0.07,4.71,1
7892,6.24,4.08,1
7893,-10.05,5.47,0
7894,-5.92,4.07,1
7895,-3.15,-2.33,1
7896,-2.91,2.44,0
7897,5.46,-6.35,1
7898,-3.28,1.7,0
7899,-19.3,-2.54,0
7900,-3.65,1.3,0
7901,-3.72,1.93,0
7902,2.05,-2.56,0
7903,-0.73,10.19,0
7904,-8.33,5.3,0
7905,-0.55,-3.93,0
7906,-0.84,-0.37,1
7907,-2.83,0.69,0
7908,-3.56,1.99,0
7909,5.08,-1.35,0
7910,-3.67,1.94,0
7911,-3.07,1.72,0
7912,-7.67,-1.97,0
7913,-4.19,-4.69,0
7914,-13.17,-6.84,1
7915,-2.49,1.92,0
7916,-4.84,2.71,0
7917,5.01,-2.19,0
7918,-2.98,1.71,0
7919,-3.55,-13.65,0
7920,0.54,5.28,1
7921,-0.71,-1.44,1
7922,-2.99,3.14,0
7923,-23.08,5.12,1
7924,0.1,-1.75,1
7925,-2.11,0.91,1
7926,3.88,1.64,0
7927,-4.35,3.62,0
7928,-4.21,7.83,0
7929,-9.08,-7.36,1
7930,-11.64,0.55,0
7931,3.58,10.95,1
7932,-4.14,2.26,0
7933,-4.16,-0.31,1
7934,-4.04,-1.8,1
7935,-3.17,2.3,0
7936,9.79,-7.16,0
7937,-18.27,7.46,0
7938,-8.58,0.4,1
7939,-1.57,0.89,0
7940,3.76,-4.74,1
7941,-3.47,1.73,0
7942,-12.07,5.73,0
7943,0.03,10.26,0
7944,-3.0,2.88,0
7945,-7.38,12.25,1
7946,-6.83,13.27,1
7947,-3.25,2.02,0
7948,-3.4,2.71,0
7949,-2.77,-0.61,1
7950,1.24,10.37,1
7951,-0.95,0.16,1
7952,-3.33,9.08,0
7953,-2.42,2.88,0
7954,-0.82,-15.27,0
7955,9.3,-7.84,0
7956,4.88,1.66,0
7957,-18.37,-9.38,1
7958,-4.52,10.86,0
7959,-7.99,2.0,1
7960,-3.12,2.5,0
7961,0.93,6.16,1
7962,-8.77,9.87,0
7963,-2.96,2.27,0
7964,-10.83,11.16,1
7965,-3.52,3.17,0
7966,-1.09,5.24,1
7967,10.21,-5.5,0
7968,-10.87,4.8,0
7969,-3.94,1.3,0
7970,-2.51,2.51,0
7971,-12.34,-0.33,0
7972,-15.37,-4.19,0
7973,-4.67,-1.7,1
7974,-14.45,4.65,1
7975,-2.35,2.86,0
7976,-5.36,-0.47,1
7977,-4.07,-3.0,1
7978,-5.65,0.73,1
7979,-11.03,-2.5,0
7980,-5.06,-0.78,1
7981,-5.75,1.54,1
7982,-3.47,2.62,0
7983,-7.07,4.91,1
7984,-2.96,3.37,0
7985,3.28,6.78,0
7986,-0.79,-1.06,1
7987,-5.75,0.73,1
7988,-4.67,6.91,1
7989,-6.51,9.33,0
7990,3.66,4.57,0
7991,-5.15,-12.15,0
7992,-0.87,6.25,1
7993,-6.07,4.31,1
7994,2.92,6.87,0
7995,-2.32,1.23,0
7996,-12.59,-1.95,0
7997,0.31,5.01,1
7998,-12.63,-3.4,1
7999,3.99,3.07,0
8000,-15.48,-2.74,1
8001,8.15,7.81,1
8002,1.21,-13.0,0
8003,5.05,-1.63,0
8004,-3.66,2.88,0
8005,-0.94,-1.11,1
8006,-3.05,1.56,0
8007,-2.16,2.46,0
8008,-2.28,2.45,0
8009,12.83,-8.61,1
8010,-9.93,-0.4,0
8011,-1.77,-9.45,1
8012,1.12,-3.38,0
8013,-1.4,4.02,1
8014,-1.36,1.64,0
8015,-11.6,-14.68,1
8016,3.51,7.98,0
8017,-2.57,-13.24,0
8018,5.13,0.64,0
8019,-19.08,-11.6,1
8020,-2.09,17.53,0
8021,-1.86,2.03,0
8022,-9.54,-2.02,0
8023,0.51,22.91,1
8024,-3.18,2.32,0
8025,11.57,-0.64,0
8026,-11.89,-2.74,0
8027,12.89,-2.47,0
8028,-15.37,18.98,1
8029,-3.53,1.19,0
8030,-7.34,-4.42,0
8031,-9.57,16.83,0
8032,-14.86,7.35,1
8033,-2.09,13.24,1
8034,-0.97,13.47,1
8035,-16.88,0.54,1
8036,6.95,8.14,1
8037,-1.38,16.26,0
8038,-8.49,-7.97,1
8039,-11.32,15.16,0
8040,-11.8,-15.98,1
8041,-3.6,3.16,0
8042,-7.13,-9.58,1
8043,-3.05,-4.34,0
8044,-8.13,-4.11,0
8045,-5.13,5.44,1
8046,-4.65,2.4,0
8047,-3.6,2.1,0
8048,-2.28,1.69,0
8049,-5.63,0.36,1
8050,-12.33,4.52,0
8051,-12.56,-11.69,0
8052,-2.13,1.47,0
8053,-4.94,-0.73,1
8054,-3.24,2.02,0
8055,-7.46,0.87,1
8056,-4.15,3.57,0
8057,4.67,-9.21,0
8058,-3.22,1.94,0
8059,2.91,3.35,1
8060,-3.24,6.62,1
8061,-3.81,9.09,0
8062,-2.72,2.7,0
8063,-8.2,1.91,1
8064,-0.81,2.72,0
8065,-6.1,2.45,1
8066,-2.97,15.36,1
8067,-0.6,22.34,1
8068,-3.26,2.07,0
8069,-3.68,3.65,0
8070,3.67,15.29,0
8071,-12.66,-6.62,1
8072,-2.65,2.35,0
8073,-4.45,3.64,1
8074,-4.05,-10.58,1
8075,-2.51,6.51,1
8076,-17.45,16.55,1
8077,-0.46,5.15,1
8078,-8.28,1.17,1
8079,-15.43,2.43,1
8080,-3.37,1.89,0
8081,-12.44,7.46,1
8082,-0.36,-1.88,1
8083,-5.35,9.27,0
8084,-10.77,-1.23,0
8085,-4.16,2.31,0
8086,10.4,3.45,1
8087,3.94,17.52,0
8088,-2.06,1.91,0
8089,-3.26,2.29,0
8090,-5.09,3.16,1
8091,-2.6,1.85,0
8092,-2.75,2.43,0
8093,-15.89,11.81,0
8094,-13.04,-10.16,0
8095,-19.94,15.5,1
8096,5.13,-15.06,1
8097,1.71,-10.27,1
8098,13.65,1.59,0
8099,-3.22,-3.33,1
8100,-4.92,-1.25,1
8101,-3.18,1.78,0
8102,-2.28,1.71,0
8103,-7.69,7.52,0
8104,-0.66,-1.73,1
8105,-3.15,2.66,0
8106,-6.33,-3.58,0
8107,-3.65,2.91,0
8108,16.59,-0.24,1
8109,-5.56,4.6,1
8110,-4.87,10.87,0
8111,5.31,-7.54,1
8112,-2.49,0.56,0
8113,-7.29,5.76,1
8114,10.15,-0.88,0
8115,-3.93,1.55,0
8116,-3.58,1.99,0
8117,1.07,0.57,1
8118,-3.79,6.35,1
8119,3.11,6.96,0
8120,-3.41,-5.53,0
8121,-2.93,3.98,0
8122,-10.56,2.25,0
8123,-3.71,3.28,0
8124,-2.33,7.16,1
8125,8.45,2.89,1
8126,3.12,-13.22,0
8127,6.2,-8.47,0
8128,-3.21,2.19,0
8129,-1.27,14.17,1
8130,5.27,17.88,0
8131,-5.4,3.87,1
8132,-4.21,2.29,0
8133,-2.31,-0.6,1
8134,-2.65,-1.01,1
8135,-1.48,6.26,1
8136,-10.47,-9.04,1
8137,-19.64,13.77,1
8138,-3.12,1.25,0
8139,-22.15,-0.04,1
8140,-23.74,1.64,1
8141,-1.26,1.46,0
8142,-0.16,0.08,1
8143,-1.52,15.55,1
8144,-2.94,2.74,0
8145,0.31,-15.35,1
8146,-4.83,-3.63,0
8147,-3.22,2.21,0
8148,3.85,1.49,0
8149,-17.55,7.63,0
8150,2.29,16.98,0
8151,-6.37,-9.56,1
8152,-4.06,2.13,0
8153,1.21,-5.91,0
8154,11.46,-2.43,0
8155,-6.43,-0.09,1
8156,-1.81,-15.77,0
8157,-3.56,2.08,0
8158,-2.81,2.39,0
8159,-10.22,-17.56,1
8160,1.9,-0.04,1
8161,-3.84,2.69,0
8162,-2.87,2.87,0
8163,-3.81,2.11,0
8164,1.73,8.09,0
8165,-7.31,-18.56,1
8166,-9.86,-2.36,0
8167,-6.0,-3.91,1
8168,-1.42,2.31,0
8169,0.9,21.22,1
8170,-8.88,-4.6,0
8171,-2.84,2.92,0
8172,-10.37,-3.46,1
8173,-23.29,12.93,1
8174,-3.4,2.87,0
8175,0.69,2.96,1
8176,1.58,-4.24,0
8177,-9.27,12.12,1
8178,-9.69,14.83,0
8179,-5.82,18.72,0
8180,-13.95,4.62,1
8181,-2.63,2.9,0
8182,10.36,15.87,1
8183,7.14,-1.31,1
8184,-16.15,9.58,0
8185,-4.57,9.78,0
8186,-6.67,0.01,1
8187,-2.79,1.87,0
8188,-16.37,3.47,1
8189,-1.82,5.04,1
8190,-3.52,-0.79,1
8191,9.95,6.1,0
8192,2.51,7.06,0
8193,9.22,5.71,1
8194,-2.67,3.08,0
8195,-7.71,-4.49,0
8196,-11.02,-17.71,1
8197,-7.11,5.3,1
8198,-3.56,2.24,0
8199,6.09,-0.07,0
8200,-3.06,-2.25,1
8201,-4.71,-13.33,0
8202,-0.73,13.18,1
8203,-4.5,0.08,1
8204,-10.73,-0.38,0
8205,-2.52,1.47,0
8206,9.3,-8.39,0
8207,-17.83,7.82,0
8208,-2.34,1.2,0
8209,-7.48,-15.52,0
8210,-2.08,-1.69,1
8211,-9.72,5.59,0
8212,-0.28,-10.22,1
8213,-13.87,7.67,1
8214,-2.62,3.2,0
8215,-3.57,1.4,0
8216,-2.27,3.5,0
8217,-2.9,1.92,0
8218,-3.75,10.47,0
8219,-6.04,1.95,0
8220,-3.68,2.62,0
8221,-5.61,4.66,1
8222,-19.3,-5.01,0
8223,-7.55,-0.32,1
8224,-4.61,2.83,0
8225,-0.41,-18.45,1
8226,-15.61,3.04,1
8227,-15.09,-5.61,1
8228,-3.24,-2.74,1
8229,-3.38,1.56,0
8230,-9.84,-4.12,0
8231,-11.88,-4.03,1
8232,11.28,11.57,0
8233,-1.49,18.4,0
8234,-0.06,9.78,0
8235,-3.28,2.32,0
8236,-3.27,1.72,0
8237,-2.58,6.14,1
8238,-0.7,-10.16,1
8239,-11.68,6.22,0
8240,-13.2,9.0,1
8241,-0.41,-10.24,1
8242,-3.26,2.49,0
8243,3.53,16.11,0
8244,1.39,2.58,1
8245,9.75,-5.62,0
8246,-3.36,2.13,0
8247,-2.59,2.08,0
8248,-2.73,5.35,1
8249,-6.62,5.02,1
8250,-2.55,2.43,0
8251,-3.57,2.28,0
8252,1.37,4.05,1
8253,5.76,-3.36,0
8254,0.56,3.24,1
8255,-5.96,-1.2,1
8256,0.31,-0.72,1
8257,-3.19,2.13,0
8258,-12.36,5.74,0
8259,13.1,-4.92,0
8260,-3.37,2.28,0
8261,-2.89,-6.56,0
8262,-5.07,21.61,1
8263,1.51,-17.36,1
8264,10.88,0.14,0
8265,-11.42,4.45,0
8266,-2.23,9.65,0
8267,-2.62,-4.94,0
8268,-10.03,20.57,1
8269,-0.74,15.07,1
8270,-4.71,-1.81,1
8271,-3.13,2.27,0
8272,-14.94,1.8,1
8273,-3.16,2.22,0
8274,-10.73,2.01,0
8275,-3.18,-3.84,1
8276,-2.93,2.36,0
8277,-3.72,-2.0,1
8278,0.18,11.51,1
8279,-1.28,2.67,1
8280,-18.83,0.96,0
8281,-9.47,-1.5,0
8282,0.48,-0.18,1
8283,-17.27,-3.62,0
8284,-1.57,1.94,0
8285,-3.22,1.87,0
8286,-6.01,-0.29,1
8287,-3.01,-6.14,0
8288,-5.6,11.3,0
8289,-13.04,2.62,0
8290,-0.24,-9.87,1
8291,-9.93,6.44,0
8292,-4.4,-4.08,1
8293,-2.1,1.19,0
8294,-1.74,3.35,0
8295,-3.4,1.87,0
8296,-6.37,-5.88,0
8297,-4.13,2.02,0
8298,-3.13,2.14,0
8299,0.72,-6.23,0
8300,5.44,-6.05,1
8301,-6.8,1.97,1
8302,2.24,6.52,0
8303,5.37,-2.89,1
8304,-2.85,3.04,0
8305,-1.83,-9.7,1
8306,5.45,-7.7,1
8307,-0.93,5.32,1
8308,-16.93,6.63,0
8309,-3.73,1.47,0
8310,-3.13,-2.55,1
8311,-9.53,12.42,1
8312,-16.07,11.61,0
8313,0.98,2.88,1
8314,-4.29,2.84,0
8315,-11.27,-13.84,0
8316,-3.31,1.42,0
8317,-4.33,1.83,0
8318,-3.07,2.07,0
8319,-13.61,-1.23,1
8320,-6.34,3.39,1
8321,-2.56,-3.07,1
8322,1.42,1.83,1
8323,12.31,-4.07,0
8324,-12.05,9.63,1
8325,-3.2,2.2,0
8326,3.23,-9.17,1
8327,-5.95,3.2,1
8328,-7.23,6.09,1
8329,4.92,-12.79,0
8330,-10.95,8.7,0
8331,-3.21,3.41,0
8332,9.28,0.92,1
8333,3.99,-0.28,0
8334,-14.73,6.83,1
8335,-11.19,7.72,0
8336,-3.19,1.2,0
8337,-3.06,2.24,0
8338,3.07,-3.02,0
8339,-3.08,2.09,0
8340,-2.0,1.98,0
8341,6.93,4.35,1
8342,-2.62,-6.3,0
8343,5.69,1.88,0
8344,-11.54,1.96,0
8345,-16.62,-2.38,0
8346,-3.83,2.44,0
8347,-3.07,11.97,1
8348,-4.03,3.09,0
8349,1.71,3.82,1
8350,-5.66,13.95,1
8351,-0.47,2.25,1
8352,-11.68,5.57,0
8353,-6.45,13.19,1
8354,-3.82,1.27,0
8355,-1.38,-6.19,0
8356,0.88,10.48,0
8357,-10.53,-0.15,0
8358,7.73,3.55,1
8359,-2.59,-0.34,1
8360,-8.14,-3.67,0
8361,-2.92,2.88,0
8362,-2.51,2.31,0
8363,-7.46,-18.34,1
8364,-18.5,-3.34,0
8365,-2.67,1.17,0
8366,2.11,-7.63,1
8367,2.95,-9.96,0
8368,-9.35,-9.3,1
8369,-3.95,10.23,0
8370,-10.58,4.73,0
8371,-3.79,2.68,0
8372,-19.97,12.11,1
8373,7.04,8.54,1
8374,-4.14,7.05,1
8375,-7.61,-8.18,1
8376,-3.37,1.17,0
8377,8.16,6.85,1
8378,-3.46,1.74,0
8379,5.26,3.98,0
8380,-13.11,-7.88,1
8381,9.61,-13.31,1
8382,1.06,1.34,1
8383,-5.96,5.06,1
8384,-3.23,1.66,0
8385,-2.19,-8.07,0
8386,-4.0,-4.99,0
8387,-7.86,1.39,1
8388,-1.58,4.48,1
8389,-5.7,3.71,1
8390,-7.18,7.65,0
8391,-13.92,5.35,1
8392,-0.7,-16.29,1
8393,-3.34,3.31,0
8394,-0.9,-7.32,0
8395,-3.28,2.3,0
8396,-3.25,10.96,0
8397,-11.29,2.96,0
8398,-2.88,3.13,0
8399,-8.82,-2.34,0
8400,-3.18,1.77,0
8401,-3.83,1.59,0
8402,-2.11,3.81,0
8403,-16.25,-7.62,0
8404,2.64,-3.55,0
8405,-3.42,-1.43,1
8406,-14.78,17.5,1
8407,4.49,14.2,0
8408,-3.5,2.36,0
8409,-4.76,0.9,0
8410,-0.86,-1.93,1
8411,-1.99,1.74,0
8412,7.61,8.55,1
8413,-10.94,3.34,0
8414,-3.2,2.2,0
8415,-3.46,1.92,0
8416,0.48,9.7,0
8417,6.09,-11.36,0
8418,-4.14,-0.63,1
8419,0.93,0.43,1
8420,-5.42,-0.18,1
8421,-12.33,0.7,0
8422,-17.85,17.21,1
8423,4.39,-0.39,0
8424,-23.34,0.66,1
8425,-3.16,1.43,0
8426,1.77,-2.5,0
8427,-12.19,21.63,1
8428,-3.88,-18.62,1
8429,-2.26,0.19,1
8430,-13.78,-6.11,0
8431,4.55,-15.44,1
8432,3.3,-2.27,0
8433,2.9,-3.88,0
8434,11.84,5.24,0
8435,0.66,17.04,0
8436,-6.4,0.69,1
8437,-6.82,-9.59,1
8438,-7.24,0.9,1
8439,-3.28,1.66,0
8440,-15.27,0.9,1
8441,-2.65,4.34,0
8442,6.46,-3.91,1
8443,-11.66,0.81,0
8444,5.02,-8.24,1
8445,13.25,0.99,0
8446,1.98,2.57,1
8447,-13.8,-7.02,0
8448,-1.85,2.06,0
8449,-2.86,2.29,0
8450,-12.55,-2.78,1
8451,-8.33,-17.86,1
8452,-2.16,2.68,0
8453,1.66,-13.07,0
8454,-3.4,8.58,0
8455,-0.28,0.12,1
8456,-4.29,-2.41,1
8457,0.37,8.48,0
8458,0.67,3.94,1
8459,-7.64,-11.56,1
8460,-21.88,-4.99,1
8461,-21.23,-6.86,1
8462,-3.81,2.24,0
8463,-7.06,9.71,0
8464,3.86,-3.1,0
8465,14.09,-6.38,1
8466,1.85,1.75,1
8467,-1.89,1.0,1
8468,-18.86,6.51,0
8469,-0.27,2.66,1
8470,-3.73,3.66,0
8471,-0.07,5.19,1
8472,-3.56,3.51,0
8473,-0.04,-0.01,1
8474,11.36,13.84,1
8475,-16.07,0.77,1
8476,-0.93,5.02,1
8477,-13.6,3.59,1
8478,-2.99,2.67,0
8479,3.66,-8.39,1
8480,-4.46,2.44,0
8481,-2.12,-1.45,1
8482,-3.8,2.93,0
8483,-2.36,1.78,0
8484,-13.17,2.17,0
8485,-4.93,1.79,1
8486,-10.28,0.52,0
8487,-9.21,6.25,0
8488,15.27,13.06,1
8489,-4.73,8.81,0
8490,12.84,1.84,0
8491,0.83,-6.11,0
8492,-0.7,16.05,1
8493,-2.61,2.72,0
8494,1.96,0.08,1
8495,-2.67,3.65,0
8496,-11.01,7.97,0
8497,-2.57,3.16,0
8498,-2.36,13.39,1
8499,-1.05,-0.66,1
8500,0.26,4.77,1
8501,0.38,3.88,1
8502,-3.65,0.89,0
8503,-4.09,-0.55,1
8504,4.34,5.87,0
8505,-6.99,-6.97,0
8506,-3.06,3.04,0
8507,-9.76,-11.96,0
8508,2.3,-2.21,0
8509,0.73,-0.03,1
8510,0.98,-9.85,1
8511,0.85,1.27,1
8512,3.45,6.6,0
8513,-2.93,-2.23,1
8514,-0.4,-4.29,0
8515,-9.55,4.17,0
8516,6.6,8.49,1
8517,7.07,8.32,1
8518,-3.66,-0.75,1
8519,-13.74,5.6,1
8520,-2.7,6.89,1
8521,-8.62,-2.61,0
8522,-3.68,2.67,0
8523,0.65,-5.17,0
8524,-3.14,2.31,0
8525,0.5,4.6,1
8526,-5.26,3.82,1
8527,-17.31,-4.15,0
8528,-1.44,-1.06,1
8529,-3.92,2.16,0
8530,-3.21,2.23,0
8531,-3.34,1.77,0
8532,14.64,-2.43,1
8533,-0.57,22.45,1
8534,-8.63,-4.07,0
8535,-5.51,0.3,1
8536,-1.71,4.08,0
8537,2.1,17.73,0
8538,7.11,-2.01,1
8539,-17.38,-0.12,0
8540,-3.4,1.84,0
8541,5.47,14.8,0
8542,-18.12,8.56,0
8543,11.83,8.24,0
8544,-17.97,12.73,1
8545,-3.17,2.19,0
8546,-5.75,13.82,1
8547,-2.51,3.28,0
8548,-4.58,-5.05,0
8549,8.44,7.77,1
8550,1.31,-4.41,0
8551,-7.77,5.97,1
8552,-7.62,9.54,0
8553,2.54,7.3,0
8554,-3.78,2.38,0
8555,-14.12,-3.21,1
8556,-12.13,1.01,0
8557,-7.86,-4.96,0
8558,-11.85,6.34,0
8559,14.44,-8.49,1
8560,-3.21,2.55,0
8561,-1.61,-2.56,1
8562,-15.43,10.48,0
8563,-4.04,5.32,1
8564,-1.11,3.43,0
8565,15.84,8.13,1
8566,-9.56,-13.21,0
8567,5.46,10.97,1
8568,-2.7,2.4,0
8569,-3.06,1.71,0
8570,-2.3,1.67,0
8571,-15.64,2.44,1
8572,-3.94,0.32,1
8573,-7.13,13.46,1
8574,-5.58,-1.64,1
8575,-3.17,2.18,0
8576,-1.7,-4.99,0
8577,-3.39,2.0,0
8578,-9.35,-8.43,1
8579,-5.4,4.34,1
8580,-2.64,2.38,0
8581,-1.52,3.64,1
8582,-7.04,9.2,0
8583,6.94,-6.61,1
8584,1.41,7.51,0
8585,-3.26,2.67,0
8586,-3.31,0.59,1
8587,-3.11,13.69,1
8588,-5.98,-5.87,0
8589,-3.91,-0.13,0
8590,-7.05,1.59,1
8591,-21.81,-0.08,1
8592,-3.11,0.34,0
8593,-1.08,2.83,1
8594,-13.72,3.42,1
8595,-3.18,1.32,0
8596,-4.69,3.96,0
8597,-6.49,0.0,1
8598,2.26,7.76,0
8599,-4.34,-1.32,1
8600,7.78,-1.91,1
8601,-3.34,2.05,0
8602,-7.12,2.91,1
8603,2.44,-11.08,0
8604,-1.45,8.16,1
8605,-4.39,3.13,0
8606,-4.89,-0.46,1
8607,-3.02,2.38,0
8608,-11.5,2.17,0
8609,-2.4,-10.73,1
8610,-2.75,2.73,0
8611,-3.06,1.98,0
8612,-4.35,2.7,0
8613,-7.8,16.88,0
8614,-6.13,-4.38,0
8615,-3.51,-10.37,1
8616,-4.16,1.36,0
8617,-3.21,3.11,0
8618,-3.07,2.54,0
8619,-3.71,2.23,0
8620,-6.4,-0.66,1
8621,-5.01,-4.02,0
8622,-3.32,0.16,0
8623,-6.23,-3.73,0
8624,2.25,-1.04,1
8625,-16.05,0.86,1
8626,-2.26,4.02,0
8627,-2.93,2.33,0
8628,-10.55,-12.95,0
8629,-3.06,3.66,0
8630,-14.65,1.62,1
8631,-2.13,1.72,0
8632,-5.05,9.38,0
8633,-3.08,2.16,0
8634,-2.83,7.26,1
8635,-3.74,1.87,0
8636,-4.83,14.42,1
8637,-18.06,2.36,0
8638,-3.06,2.31,0
8639,-6.52,-0.68,1
8640,3.83,-12.46,0
8641,-14.33,0.89,1
8642,2.39,7.02,0
8643,-2.38,10.66,0
8644,-4.13,-13.93,0
8645,-1.02,3.7,0
8646,-4.55,-1.16,1
8647,-6.58,2.39,1
8648,5.63,11.74,1
